ì˙éû,äOãCâ∑,ç~êÖó ,ì˙è∆éûä‘,ïóë¨,ì˙éÀó ,ëäëŒéºìx,ãCà≥,åé,ì˙,éûä‘,èjì˙,ójì˙_ìyójì˙,ójì˙_ì˙ójì˙,ójì˙_åéójì˙,ójì˙_ñÿójì˙,ójì˙_êÖójì˙,ójì˙_âŒójì˙,ójì˙_ã‡ójì˙
2018/5/29 18:00,23,0,0,3.3,0.2,70,19.7,5,29,18,1,0,0,0,0,0,1,0
2018/5/29 19:00,22.8,0,0,2.4,0.07,73,20.3,5,29,19,1,0,0,0,0,0,1,0
2018/5/29 20:00,22.5,0,0,2.6,0,75,20.4,5,29,20,1,0,0,0,0,0,1,0
2018/5/29 21:00,22.5,0,0,1.8,0,75,20.4,5,29,21,1,0,0,0,0,0,1,0
2018/5/29 22:00,22,0,0,2,0,79,20.9,5,29,22,1,0,0,0,0,0,1,0
2018/5/29 23:00,22.2,0,0,1.1,0,78,20.9,5,29,23,1,0,0,0,0,0,1,0
2018/5/30 0:00,22.1,0,0,0.8,0,78,20.8,5,30,0,1,0,0,0,0,1,0,0
2018/5/30 1:00,21.3,0,0,0.4,0,80,20.3,5,30,1,1,0,0,0,0,1,0,0
2018/5/30 2:00,21.6,0,0,1,0,80,20.6,5,30,2,1,0,0,0,0,1,0,0
2018/5/30 3:00,21.5,0,0,1.7,0,70,18,5,30,3,1,0,0,0,0,1,0,0
2018/5/30 4:00,21.5,0,0,1.4,0,71,18.2,5,30,4,1,0,0,0,0,1,0,0
2018/5/30 5:00,21.4,0,0,1.1,0,74,18.9,5,30,5,1,0,0,0,0,1,0,0
2018/5/30 6:00,20.3,1,0,1.6,0.02,93,22.2,5,30,6,1,0,0,0,0,1,0,0
2018/5/30 7:00,19.8,2,0,0.6,0.09,95,21.9,5,30,7,1,0,0,0,0,1,0,0
2018/5/30 8:00,19.5,5,0,2,0.17,96,21.8,5,30,8,1,0,0,0,0,1,0,0
2018/5/30 9:00,19.5,2,0,2.4,0.27,95,21.5,5,30,9,1,0,0,0,0,1,0,0
2018/5/30 10:00,19.9,2,0,2.3,0.33,96,22.3,5,30,10,1,0,0,0,0,1,0,0
2018/5/30 11:00,20,1.5,0,3.8,0.53,93,21.7,5,30,11,1,0,0,0,0,1,0,0
2018/5/30 12:00,20.1,0.5,0,4.5,0.86,91,21.4,5,30,12,1,0,0,0,0,1,0,0
2018/5/30 13:00,20,2.5,0,2.9,0.66,94,22,5,30,13,1,0,0,0,0,1,0,0
2018/5/30 14:00,20.4,1,0,4.8,0.7,93,22.3,5,30,14,1,0,0,0,0,1,0,0
2018/5/30 15:00,20.4,0.5,0,5.2,0.98,87,20.9,5,30,15,1,0,0,0,0,1,0,0
2018/5/30 16:00,20.3,0,0,3.8,0.55,85,20.2,5,30,16,1,0,0,0,0,1,0,0
2018/5/30 17:00,19.8,0.5,0,0.9,0.39,88,20.3,5,30,17,1,0,0,0,0,1,0,0
2018/5/30 18:00,19.4,0,0,3.4,0.18,86,19.4,5,30,18,1,0,0,0,0,1,0,0
2018/5/30 19:00,19.1,0,0,3.1,0.05,83,18.4,5,30,19,1,0,0,0,0,1,0,0
2018/5/30 20:00,19.2,0,0,2.9,0,82,18.2,5,30,20,1,0,0,0,0,1,0,0
2018/5/30 21:00,18.7,0,0,2.3,0,85,18.3,5,30,21,1,0,0,0,0,1,0,0
2018/5/30 22:00,18.4,0,0,1.5,0,87,18.4,5,30,22,1,0,0,0,0,1,0,0
2018/5/30 23:00,18.3,0,0,0.7,0,87,18.3,5,30,23,1,0,0,0,0,1,0,0
2018/5/31 0:00,18.2,0,0,0.7,0,88,18.4,5,31,0,1,0,0,0,1,0,0,0
2018/5/31 1:00,18.2,0,0,0.6,0,87,18.2,5,31,1,1,0,0,0,1,0,0,0
2018/5/31 2:00,17.5,0,0,0.2,0,93,18.6,5,31,2,1,0,0,0,1,0,0,0
2018/5/31 3:00,18.3,0,0,1,0,90,18.9,5,31,3,1,0,0,0,1,0,0,0
2018/5/31 4:00,18.2,0,0,0.7,0,91,19,5,31,4,1,0,0,0,1,0,0,0
2018/5/31 5:00,18.3,0,0,0.8,0,91,19.1,5,31,5,1,0,0,0,1,0,0,0
2018/5/31 6:00,18.7,0,0,1.1,0.05,89,19.2,5,31,6,1,0,0,0,1,0,0,0
2018/5/31 7:00,18.8,0,0,0.5,0.1,89,19.3,5,31,7,1,0,0,0,1,0,0,0
2018/5/31 8:00,19,0,0,0.9,0.09,88,19.3,5,31,8,1,0,0,0,1,0,0,0
2018/5/31 9:00,19.7,0,0,1.8,0.16,87,20,5,31,9,1,0,0,0,1,0,0,0
2018/5/31 10:00,19.8,0,0,1.7,0.19,86,19.9,5,31,10,1,0,0,0,1,0,0,0
2018/5/31 11:00,20.8,0,0,0.5,0.6,82,20.1,5,31,11,1,0,0,0,1,0,0,0
2018/5/31 12:00,21.5,0,0,0.6,0.5,80,20.5,5,31,12,1,0,0,0,1,0,0,0
2018/5/31 13:00,19.7,10,0,1.6,0.18,94,21.6,5,31,13,1,0,0,0,1,0,0,0
2018/5/31 14:00,19.8,1.5,0,1.3,0.23,92,21.2,5,31,14,1,0,0,0,1,0,0,0
2018/5/31 15:00,20.7,0,0,3.8,0.48,90,22,5,31,15,1,0,0,0,1,0,0,0
2018/5/31 16:00,21,0,0,2,0.34,89,22.1,5,31,16,1,0,0,0,1,0,0,0
2018/5/31 17:00,20.9,0,0,2.1,0.1,88,21.8,5,31,17,1,0,0,0,1,0,0,0
2018/5/31 18:00,20.8,0,0,2.3,0.24,89,21.9,5,31,18,1,0,0,0,1,0,0,0
2018/5/31 19:00,20.9,0,0,2.2,0.08,87,21.5,5,31,19,1,0,0,0,1,0,0,0
2018/5/31 20:00,20.5,0,0,3.3,0,89,21.5,5,31,20,1,0,0,0,1,0,0,0
2018/5/31 21:00,20.5,0,0,1.6,0,73,17.6,5,31,21,1,0,0,0,1,0,0,0
2018/5/31 22:00,20.3,0,0,1.2,0,71,16.9,5,31,22,1,0,0,0,1,0,0,0
2018/5/31 23:00,19.8,0,0,2.4,0,72,16.6,5,31,23,1,0,0,0,1,0,0,0
2018/6/1 0:00,19.3,0,0,2.6,0,72,16.1,6,1,0,1,0,0,0,0,0,0,1
2018/6/1 1:00,19.2,0,0,1.5,0,71,15.8,6,1,1,1,0,0,0,0,0,0,1
2018/6/1 2:00,18.2,0,0,1,0,73,15.3,6,1,2,1,0,0,0,0,0,0,1
2018/6/1 3:00,17.9,0,0,0.9,0,72,14.8,6,1,3,1,0,0,0,0,0,0,1
2018/6/1 4:00,18,0,0,1.6,0,72,14.9,6,1,4,1,0,0,0,0,0,0,1
2018/6/1 5:00,18.2,0,0,0.9,0,70,14.6,6,1,5,1,0,0,0,0,0,0,1
2018/6/1 6:00,18.3,0,0,1.3,0.06,69,14.5,6,1,6,1,0,0,0,0,0,0,1
2018/6/1 7:00,18.3,0,0,2.4,0.24,71,14.9,6,1,7,1,0,0,0,0,0,0,1
2018/6/1 8:00,19,0,0,0.9,0.59,68,14.9,6,1,8,1,0,0,0,0,0,0,1
2018/6/1 9:00,19.4,0,0.1,2.3,0.99,64,14.4,6,1,9,1,0,0,0,0,0,0,1
2018/6/1 10:00,21.5,0,0.4,2.9,2.02,56,14.4,6,1,10,1,0,0,0,0,0,0,1
2018/6/1 11:00,22.2,0,0.6,3,2.57,56,15,6,1,11,1,0,0,0,0,0,0,1
2018/6/1 12:00,23.5,0,0.8,3.3,3.3,47,13.6,6,1,12,1,0,0,0,0,0,0,1
2018/6/1 13:00,24.6,0,1,3.3,3.59,41,12.7,6,1,13,1,0,0,0,0,0,0,1
2018/6/1 14:00,25.1,0,1,4.1,3.32,43,13.7,6,1,14,1,0,0,0,0,0,0,1
2018/6/1 15:00,26,0,,3.1,2.8,41,13.8,6,1,15,1,0,0,0,0,0,0,1
2018/6/1 16:00,25,0,0.8,3.4,2.31,38,12,6,1,16,1,0,0,0,0,0,0,1
2018/6/1 17:00,24.6,0,1,3.1,1.6,39,12.1,6,1,17,1,0,0,0,0,0,0,1
2018/6/1 18:00,24,0,1,3,0.87,41,12.2,6,1,18,1,0,0,0,0,0,0,1
2018/6/1 19:00,23.1,0,0.8,3.5,0.23,46,13,6,1,19,1,0,0,0,0,0,0,1
2018/6/1 20:00,21.6,0,0,3.3,0,53,13.7,6,1,20,1,0,0,0,0,0,0,1
2018/6/1 21:00,20.4,0,0,4.1,0,58,13.9,6,1,21,1,0,0,0,0,0,0,1
2018/6/1 22:00,19,0,0,3.1,0,65,14.3,6,1,22,1,0,0,0,0,0,0,1
2018/6/1 23:00,18.4,0,0,3.6,0,67,14.2,6,1,23,1,0,0,0,0,0,0,1
2018/6/2 0:00,17.8,0,0,3.1,0,68,13.9,6,2,0,0,1,0,0,0,0,0,0
2018/6/2 1:00,17.5,0,0,2.9,0,70,14,6,2,1,0,1,0,0,0,0,0,0
2018/6/2 2:00,16.7,0,0,2.9,0,75,14.3,6,2,2,0,1,0,0,0,0,0,0
2018/6/2 3:00,16.4,0,0,2.8,0,75,14,6,2,3,0,1,0,0,0,0,0,0
2018/6/2 4:00,16.2,0,0,3.1,0,75,13.8,6,2,4,0,1,0,0,0,0,0,0
2018/6/2 5:00,16,0,0,2.7,0.01,77,14,6,2,5,0,1,0,0,0,0,0,0
2018/6/2 6:00,16.5,0,0.9,3.2,0.28,76,14.3,6,2,6,0,1,0,0,0,0,0,0
2018/6/2 7:00,17.7,0,1,2.1,0.97,72,14.6,6,2,7,0,1,0,0,0,0,0,0
2018/6/2 8:00,19.7,0,1,1.4,1.73,65,14.9,6,2,8,0,1,0,0,0,0,0,0
2018/6/2 9:00,21.4,0,1,1.7,2.42,57,14.5,6,2,9,0,1,0,0,0,0,0,0
2018/6/2 10:00,23.4,0,1,1.3,2.99,48,13.8,6,2,10,0,1,0,0,0,0,0,0
2018/6/2 11:00,24.6,0,1,1,3.37,44,13.6,6,2,11,0,1,0,0,0,0,0,0
2018/6/2 12:00,26.9,0,1,2,3.56,26,9.2,6,2,12,0,1,0,0,0,0,0,0
2018/6/2 13:00,28.2,0,1,3,3.59,29,11.1,6,2,13,0,1,0,0,0,0,0,0
2018/6/2 14:00,27.7,0,1,3.2,3.36,29,10.8,6,2,14,0,1,0,0,0,0,0,0
2018/6/2 15:00,27.4,0,1,3.4,2.93,27,9.9,6,2,15,0,1,0,0,0,0,0,0
2018/6/2 16:00,27.2,0,1,4,2.31,26,9.4,6,2,16,0,1,0,0,0,0,0,0
2018/6/2 17:00,25.8,0,1,4.2,1.6,36,12,6,2,17,0,1,0,0,0,0,0,0
2018/6/2 18:00,25.1,0,1,3.6,0.86,43,13.7,6,2,18,0,1,0,0,0,0,0,0
2018/6/2 19:00,23.2,0,0.8,3.1,0.23,53,15.1,6,2,19,0,1,0,0,0,0,0,0
2018/6/2 20:00,22,0,0,2.2,0,68,18,6,2,20,0,1,0,0,0,0,0,0
2018/6/2 21:00,21.3,0,0,2,0,76,19.3,6,2,21,0,1,0,0,0,0,0,0
2018/6/2 22:00,21.1,0,0,1.9,0,79,19.8,6,2,22,0,1,0,0,0,0,0,0
2018/6/2 23:00,20.8,0,0,2,0,83,20.4,6,2,23,0,1,0,0,0,0,0,0
2018/6/3 0:00,20.6,0,0,1.2,0,85,20.6,6,3,0,0,0,1,0,0,0,0,0
2018/6/3 1:00,20.4,0,0,0.9,0,86,20.6,6,3,1,0,0,1,0,0,0,0,0
2018/6/3 2:00,20,0,0,0.9,0,86,20.1,6,3,2,0,0,1,0,0,0,0,0
2018/6/3 3:00,19.9,0,0,0.6,0,85,19.8,6,3,3,0,0,1,0,0,0,0,0
2018/6/3 4:00,19.1,0,0,1.2,0,92,20.3,6,3,4,0,0,1,0,0,0,0,0
2018/6/3 5:00,19.2,0,0,1,0.01,84,18.7,6,3,5,0,0,1,0,0,0,0,0
2018/6/3 6:00,19.9,0,0.4,2.1,0.23,85,19.8,6,3,6,0,0,1,0,0,0,0,0
2018/6/3 7:00,20.7,0,1,2.6,0.91,78,19,6,3,7,0,0,1,0,0,0,0,0
2018/6/3 8:00,22,0,1,1.9,1.65,70,18.5,6,3,8,0,0,1,0,0,0,0,0
2018/6/3 9:00,24.5,0,1,1.6,2.35,63,19.4,6,3,9,0,0,1,0,0,0,0,0
2018/6/3 10:00,25.7,0,1,1.6,2.9,55,18.2,6,3,10,0,0,1,0,0,0,0,0
2018/6/3 11:00,26.6,0,1,1.9,3.27,47,16.4,6,3,11,0,0,1,0,0,0,0,0
2018/6/3 12:00,28,0,1,2.3,3.45,43,16.3,6,3,12,0,0,1,0,0,0,0,0
2018/6/3 13:00,27,0,1,3.8,3.49,41,14.6,6,3,13,0,0,1,0,0,0,0,0
2018/6/3 14:00,26.6,0,0.9,4.6,2.62,42,14.6,6,3,14,0,0,1,0,0,0,0,0
2018/6/3 15:00,26.2,0,0.7,3.6,2,45,15.3,6,3,15,0,0,1,0,0,0,0,0
2018/6/3 16:00,25.6,0,0.5,3.3,1.54,44,14.4,6,3,16,0,0,1,0,0,0,0,0
2018/6/3 17:00,25.2,0,1,3.3,1.5,46,14.8,6,3,17,0,0,1,0,0,0,0,0
2018/6/3 18:00,25.3,0,1,3.6,0.82,46,14.8,6,3,18,0,0,1,0,0,0,0,0
2018/6/3 19:00,24.6,0,0,1.9,0.11,46,14.2,6,3,19,0,0,1,0,0,0,0,0
2018/6/3 20:00,22.6,0,0,1.9,0,60,16.5,6,3,20,0,0,1,0,0,0,0,0
2018/6/3 21:00,22,0,0,1.7,0,66,17.5,6,3,21,0,0,1,0,0,0,0,0
2018/6/3 22:00,21.9,0,0,1.2,0,67,17.6,6,3,22,0,0,1,0,0,0,0,0
2018/6/3 23:00,21.6,0,0,1.8,0,73,18.8,6,3,23,0,0,1,0,0,0,0,0
2018/6/4 0:00,21.2,0,0,1.2,0,76,19.1,6,4,0,1,0,0,1,0,0,0,0
2018/6/4 1:00,21.2,0,0,1.1,0,79,19.9,6,4,1,1,0,0,1,0,0,0,0
2018/6/4 2:00,20.1,0,0,2.1,0,85,20,6,4,2,1,0,0,1,0,0,0,0
2018/6/4 3:00,20.1,0,0,2.6,0,74,17.4,6,4,3,1,0,0,1,0,0,0,0
2018/6/4 4:00,20,0,0,2.5,0,70,16.4,6,4,4,1,0,0,1,0,0,0,0
2018/6/4 5:00,19.9,0,0,2.5,0.01,72,16.7,6,4,5,1,0,0,1,0,0,0,0
2018/6/4 6:00,20.4,0,0.8,2.4,0.33,74,17.7,6,4,6,1,0,0,1,0,0,0,0
2018/6/4 7:00,21.6,0,1,1.8,0.92,70,18.1,6,4,7,1,0,0,1,0,0,0,0
2018/6/4 8:00,22.7,0,1,1.9,1.53,65,17.9,6,4,8,1,0,0,1,0,0,0,0
2018/6/4 9:00,24.5,0,1,1,2.33,57,17.5,6,4,9,1,0,0,1,0,0,0,0
2018/6/4 10:00,26,0,1,1.1,2.9,50,16.8,6,4,10,1,0,0,1,0,0,0,0
2018/6/4 11:00,27.7,0,1,1.9,3.32,45,16.7,6,4,11,1,0,0,1,0,0,0,0
2018/6/4 12:00,28.1,0,0.9,1.6,3.3,44,16.7,6,4,12,1,0,0,1,0,0,0,0
2018/6/4 13:00,28.7,0,0.8,2.4,2.95,42,16.5,6,4,13,1,0,0,1,0,0,0,0
2018/6/4 14:00,28.6,0,1,4.2,3.29,41,16.1,6,4,14,1,0,0,1,0,0,0,0
2018/6/4 15:00,28,0,1,4,2.82,45,17,6,4,15,1,0,0,1,0,0,0,0
2018/6/4 16:00,26.5,0,1,3.4,2.07,47,16.3,6,4,16,1,0,0,1,0,0,0,0
2018/6/4 17:00,25.7,0,1,3.5,1.51,46,15.2,6,4,17,1,0,0,1,0,0,0,0
2018/6/4 18:00,24.8,0,0.8,2.6,0.66,52,16.3,6,4,18,1,0,0,1,0,0,0,0
2018/6/4 19:00,24.2,0,0.1,2.6,0.16,53,16,6,4,19,1,0,0,1,0,0,0,0
2018/6/4 20:00,22.9,0,0,1.7,0,66,18.4,6,4,20,1,0,0,1,0,0,0,0
2018/6/4 21:00,22,0,0,3.3,0,75,19.8,6,4,21,1,0,0,1,0,0,0,0
2018/6/4 22:00,21.9,0,0,1.5,0,74,19.4,6,4,22,1,0,0,1,0,0,0,0
2018/6/4 23:00,21.6,0,0,1.5,0,76,19.6,6,4,23,1,0,0,1,0,0,0,0
2018/6/5 0:00,21.3,0,0,0.9,0,78,19.8,6,5,0,1,0,0,0,0,0,1,0
2018/6/5 1:00,20.8,0,0,0.6,0,81,19.9,6,5,1,1,0,0,0,0,0,1,0
2018/6/5 2:00,21.1,0,0,0.8,0,82,20.5,6,5,2,1,0,0,0,0,0,1,0
2018/6/5 3:00,20.1,0,0,1.1,0,86,20.2,6,5,3,1,0,0,0,0,0,1,0
2018/6/5 4:00,20.3,0,0,2.1,0,78,18.6,6,5,4,1,0,0,0,0,0,1,0
2018/6/5 5:00,19.8,0,0,1.5,0.01,74,17.1,6,5,5,1,0,0,0,0,0,1,0
2018/6/5 6:00,20.4,0,0.8,1.8,0.29,69,16.5,6,5,6,1,0,0,0,0,0,1,0
2018/6/5 7:00,21.6,0,1,2,0.97,62,16,6,5,7,1,0,0,0,0,0,1,0
2018/6/5 8:00,22,0,0.7,1.5,1.26,60,15.9,6,5,8,1,0,0,0,0,0,1,0
2018/6/5 9:00,23.6,0,1,1.5,2.01,52,15.2,6,5,9,1,0,0,0,0,0,1,0
2018/6/5 10:00,24.7,0,0.8,2.2,2.21,45,14,6,5,10,1,0,0,0,0,0,1,0
2018/6/5 11:00,25.6,0,0.6,2,2.29,44,14.4,6,5,11,1,0,0,0,0,0,1,0
2018/6/5 12:00,25.9,0,0.4,1.9,2.28,42,14,6,5,12,1,0,0,0,0,0,1,0
2018/6/5 13:00,26.2,0,0.6,1.9,2.34,40,13.6,6,5,13,1,0,0,0,0,0,1,0
2018/6/5 14:00,26.2,0,0,2.3,1,48,16.3,6,5,14,1,0,0,0,0,0,1,0
2018/6/5 15:00,26.3,0,0,3.1,1.22,49,16.8,6,5,15,1,0,0,0,0,0,1,0
2018/6/5 16:00,24.4,0,0,3.8,0.66,58,17.7,6,5,16,1,0,0,0,0,0,1,0
2018/6/5 17:00,23.7,0,0,3.4,0.31,65,19.1,6,5,17,1,0,0,0,0,0,1,0
2018/6/5 18:00,22.9,0,0,2.8,0.18,66,18.4,6,5,18,1,0,0,0,0,0,1,0
2018/6/5 19:00,22.5,0,0,1.7,0.05,72,19.6,6,5,19,1,0,0,0,0,0,1,0
2018/6/5 20:00,22.2,0,0,1.7,0,75,20.1,6,5,20,1,0,0,0,0,0,1,0
2018/6/5 21:00,20.7,0.5,0,0.7,0,89,21.7,6,5,21,1,0,0,0,0,0,1,0
2018/6/5 22:00,20.8,0,0,0.3,0,88,21.6,6,5,22,1,0,0,0,0,0,1,0
2018/6/5 23:00,20.1,2,0,1.6,0,95,22.4,6,5,23,1,0,0,0,0,0,1,0
2018/6/6 0:00,19.7,6.5,0,2.6,0,97,22.3,6,6,0,1,0,0,0,0,1,0,0
2018/6/6 1:00,19.4,5,0,2.9,0,97,21.9,6,6,1,1,0,0,0,0,1,0,0
2018/6/6 2:00,18.8,2.5,0,4,0,97,21.1,6,6,2,1,0,0,0,0,1,0,0
2018/6/6 3:00,18.3,1.5,0,4.5,0,95,20,6,6,3,1,0,0,0,0,1,0,0
2018/6/6 4:00,18.1,0.5,0,3.6,0,96,19.9,6,6,4,1,0,0,0,0,1,0,0
2018/6/6 5:00,17.8,2,0,3.6,0,97,19.8,6,6,5,1,0,0,0,0,1,0,0
2018/6/6 6:00,18.1,2.5,0,3.2,0.01,98,20.4,6,6,6,1,0,0,0,0,1,0,0
2018/6/6 7:00,18.4,4,0,4,0.07,97,20.5,6,6,7,1,0,0,0,0,1,0,0
2018/6/6 8:00,18.7,5.5,0,2.8,0.17,97,20.9,6,6,8,1,0,0,0,0,1,0,0
2018/6/6 9:00,19,1,0,3,0.26,95,20.9,6,6,9,1,0,0,0,0,1,0,0
2018/6/6 10:00,19,6,0,3.6,0.21,96,21.1,6,6,10,1,0,0,0,0,1,0,0
2018/6/6 11:00,19.1,3,0,3.2,0.33,96,21.2,6,6,11,1,0,0,0,0,1,0,0
2018/6/6 12:00,19.7,0.5,0,3.6,0.54,94,21.6,6,6,12,1,0,0,0,0,1,0,0
2018/6/6 13:00,20.5,0,0,4.5,0.94,90,21.7,6,6,13,1,0,0,0,0,1,0,0
2018/6/6 14:00,20.3,1.5,0,2.1,0.4,94,22.4,6,6,14,1,0,0,0,0,1,0,0
2018/6/6 15:00,20.2,1,0,2.9,0.31,94,22.3,6,6,15,1,0,0,0,0,1,0,0
2018/6/6 16:00,20,4.5,0,3.1,0.17,96,22.4,6,6,16,1,0,0,0,0,1,0,0
2018/6/6 17:00,19.9,3.5,0,3.1,0.19,96,22.3,6,6,17,1,0,0,0,0,1,0,0
2018/6/6 18:00,20,1.5,0,2.3,0.11,97,22.7,6,6,18,1,0,0,0,0,1,0,0
2018/6/6 19:00,20.2,0,0,2.8,0.03,95,22.5,6,6,19,1,0,0,0,0,1,0,0
2018/6/6 20:00,20.1,2,0,3,0,97,22.8,6,6,20,1,0,0,0,0,1,0,0
2018/6/6 21:00,19.9,0.5,0,3.2,0,97,22.5,6,6,21,1,0,0,0,0,1,0,0
2018/6/6 22:00,19.5,0,0,3.1,0,98,22.2,6,6,22,1,0,0,0,0,1,0,0
2018/6/6 23:00,19.6,0,0,0.4,0,98,22.4,6,6,23,1,0,0,0,0,1,0,0
2018/6/7 0:00,19.6,0,0,0.1,0,98,22.4,6,7,0,1,0,0,0,1,0,0,0
2018/6/7 1:00,19.6,0.5,0,1.6,0,98,22.4,6,7,1,1,0,0,0,1,0,0,0
2018/6/7 2:00,19.5,4.5,0,2.3,0,99,22.4,6,7,2,1,0,0,0,1,0,0,0
2018/6/7 3:00,19.4,2,0,2.3,0,99,22.3,6,7,3,1,0,0,0,1,0,0,0
2018/6/7 4:00,19.5,0,0,1.9,0,98,22.2,6,7,4,1,0,0,0,1,0,0,0
2018/6/7 5:00,19.5,0,0,0.7,0,99,22.4,6,7,5,1,0,0,0,1,0,0,0
2018/6/7 6:00,19.6,0,0,1.7,0.03,98,22.4,6,7,6,1,0,0,0,1,0,0,0
2018/6/7 7:00,20,0,0,2.5,0.22,95,22.2,6,7,7,1,0,0,0,1,0,0,0
2018/6/7 8:00,20.8,0,0,2.2,0.48,92,22.6,6,7,8,1,0,0,0,1,0,0,0
2018/6/7 9:00,22.5,0,0.5,1.8,1.63,84,22.9,6,7,9,1,0,0,0,1,0,0,0
2018/6/7 10:00,23.5,0,0.8,1.5,2.15,75,21.7,6,7,10,1,0,0,0,1,0,0,0
2018/6/7 11:00,25.3,0,0.6,1.4,2.43,71,22.9,6,7,11,1,0,0,0,1,0,0,0
2018/6/7 12:00,25.7,0,0.6,1.9,2.48,66,21.8,6,7,12,1,0,0,0,1,0,0,0
2018/6/7 13:00,26.1,0,0.4,0.5,1.9,62,21,6,7,13,1,0,0,0,1,0,0,0
2018/6/7 14:00,28.1,0,0.5,1.4,2.13,61,23.2,6,7,14,1,0,0,0,1,0,0,0
2018/6/7 15:00,26.5,0,0.1,1.9,0.82,63,21.8,6,7,15,1,0,0,0,1,0,0,0
2018/6/7 16:00,26.1,0,0.4,3.7,1.45,64,21.6,6,7,16,1,0,0,0,1,0,0,0
2018/6/7 17:00,25.1,0,0.4,4.1,1.15,69,22,6,7,17,1,0,0,0,1,0,0,0
2018/6/7 18:00,24,0,0.3,3.4,0.67,73,21.8,6,7,18,1,0,0,0,1,0,0,0
2018/6/7 19:00,23.4,0,0,2.7,0.09,78,22.5,6,7,19,1,0,0,0,1,0,0,0
2018/6/7 20:00,23.2,0,0,1.2,0,80,22.8,6,7,20,1,0,0,0,1,0,0,0
2018/6/7 21:00,23,0,0,1,0,81,22.8,6,7,21,1,0,0,0,1,0,0,0
2018/6/7 22:00,22.9,0,0,1.2,0,82,22.9,6,7,22,1,0,0,0,1,0,0,0
2018/6/7 23:00,22.8,0,0,1.4,0,84,23.3,6,7,23,1,0,0,0,1,0,0,0
2018/6/8 0:00,22.2,0,0,0.8,0,87,23.3,6,8,0,1,0,0,0,0,0,0,1
2018/6/8 1:00,21.9,0,0,1.3,0,90,23.7,6,8,1,1,0,0,0,0,0,0,1
2018/6/8 2:00,21.2,0,0,0.6,0,93,23.4,6,8,2,1,0,0,0,0,0,0,1
2018/6/8 3:00,22,0,0,0.9,0,90,23.8,6,8,3,1,0,0,0,0,0,0,1
2018/6/8 4:00,22.2,0,0,1.1,0,89,23.8,6,8,4,1,0,0,0,0,0,0,1
2018/6/8 5:00,22.2,0,0,1.9,0,88,23.6,6,8,5,1,0,0,0,0,0,0,1
2018/6/8 6:00,22.2,0,0,0.9,0.08,88,23.6,6,8,6,1,0,0,0,0,0,0,1
2018/6/8 7:00,23.2,0,0,0.5,0.45,82,23.3,6,8,7,1,0,0,0,0,0,0,1
2018/6/8 8:00,24.8,0,0.6,1,1.34,72,22.5,6,8,8,1,0,0,0,0,0,0,1
2018/6/8 9:00,24.7,0,0.1,1.4,0.88,72,22.4,6,8,9,1,0,0,0,0,0,0,1
2018/6/8 10:00,23.4,0.5,0,0.7,0.78,83,23.9,6,8,10,1,0,0,0,0,0,0,1
2018/6/8 11:00,24.3,0,0,1,1.51,80,24.3,6,8,11,1,0,0,0,0,0,0,1
2018/6/8 12:00,23.7,0.5,0,1.2,0.91,86,25.2,6,8,12,1,0,0,0,0,0,0,1
2018/6/8 13:00,24.2,0,0,1.3,0.64,82,24.8,6,8,13,1,0,0,0,0,0,0,1
2018/6/8 14:00,24.7,0,0,2.6,0.42,81,25.2,6,8,14,1,0,0,0,0,0,0,1
2018/6/8 15:00,25.1,0,0,0.6,0.24,77,24.5,6,8,15,1,0,0,0,0,0,0,1
2018/6/8 16:00,25.2,0,0,1.5,0.13,78,25,6,8,16,1,0,0,0,0,0,0,1
2018/6/8 17:00,25.4,0,0,1.1,0.19,78,25.3,6,8,17,1,0,0,0,0,0,0,1
2018/6/8 18:00,23.9,0.5,0,1.7,0.05,90,26.7,6,8,18,1,0,0,0,0,0,0,1
2018/6/8 19:00,24,1.5,0,0.6,0.01,90,26.9,6,8,19,1,0,0,0,0,0,0,1
2018/6/8 20:00,23,9.5,0,1.6,0,96,27,6,8,20,1,0,0,0,0,0,0,1
2018/6/8 21:00,23.4,0,0,2.3,0,95,27.3,6,8,21,1,0,0,0,0,0,0,1
2018/6/8 22:00,23.2,1,0,2.7,0,94,26.7,6,8,22,1,0,0,0,0,0,0,1
2018/6/8 23:00,23.5,0,0,2.1,0,92,26.6,6,8,23,1,0,0,0,0,0,0,1
2018/6/9 0:00,23.2,0,0,2,0,93,26.5,6,9,0,0,1,0,0,0,0,0,0
2018/6/9 1:00,23,0,0,2.3,0,94,26.4,6,9,1,0,1,0,0,0,0,0,0
2018/6/9 2:00,23.1,0,0,3.1,0,94,26.6,6,9,2,0,1,0,0,0,0,0,0
2018/6/9 3:00,23,0,0,2,0,90,25.3,6,9,3,0,1,0,0,0,0,0,0
2018/6/9 4:00,22.5,0.5,0,0.4,0,94,25.6,6,9,4,0,1,0,0,0,0,0,0
2018/6/9 5:00,22,0,0,0.2,0,97,25.7,6,9,5,0,1,0,0,0,0,0,0
2018/6/9 6:00,22.4,0,0,1.4,0.17,88,23.8,6,9,6,0,1,0,0,0,0,0,0
2018/6/9 7:00,23,0,0.2,3.2,0.58,82,23,6,9,7,0,1,0,0,0,0,0,0
2018/6/9 8:00,23.8,0,0.6,2.7,1.31,71,20.9,6,9,8,0,1,0,0,0,0,0,0
